ORDER_NUMBER,CUSTOMER_KEY,ORDER_TOTAL,DISCOUNT,ORDER_DATE,ORDER_STATUS,DELIVERY_STATUS
O112828,C13129,378.25,0,25-04-2016,Delivered,ON-TIME
O112829,C11684,2963,0,25-04-2016,Delivered,ON-TIME
O112830,C10859,3423.18,0,25-04-2016,Delivered,ON-TIME
O112831,C13135,274.25,0,25-04-2016,Delivered,ON-TIME
O112832,C13136,1165.32,0,25-04-2016,Delivered,ON-TIME
O112833,C11730,276.68,0,25-04-2016,Delivered,ON-TIME
O112834,C13137,21.08,0,25-04-2016,Delivered,ON-TIME
O112835,C13138,0,0,25-04-2016,Delivered,ON-TIME
O112836,C13116,433.88,0,25-04-2016,Delivered,ON-TIME
O112837,C13139,390.37,0,25-04-2016,Delivered,ON-TIME
O112838,C13140,218.04,0,25-04-2016,Delivered,ON-TIME
O112839,C13141,992.21,0,25-04-2016,Delivered,ON-TIME
O112840,C13142,59.62,0,25-04-2016,Delivered,LATE
O112841,C13143,2946.61,0,25-04-2016,Delivered,ON-TIME
O112842,C12265,309.4,NULL,25-04-2016,Delivered,ON-TIME
O112843,C13144,301.42,0,25-04-2016,Delivered,ON-TIME
O112844,C12062,309.4,0,25-04-2016,Delivered,ON-TIME
O112845,C13145,558.45,0,25-04-2016,Delivered,ON-TIME
O112846,C13146,290.7,0,25-04-2016,Delivered,ON-TIME
O112847,C11676,1938,0,25-04-2016,Delivered,ON-TIME
O112848,C13147,382.5,0,25-04-2016,Delivered,ON-TIME
O112849,C12705,272.85,0,25-04-2016,Delivered,ON-TIME
O112850,C13148,684.68,0,25-04-2016,Delivered,ON-TIME
O112851,C12318,198.67,0,25-04-2016,Delivered,ON-TIME
O112852,C11401,343.61,0,25-04-2016,Delivered,ON-TIME
O112853,C13150,1498.76,0,25-04-2016,Delivered,ON-TIME
O112854,C13151,147.05,0,25-04-2016,Delivered,ON-TIME
O112855,C13149,769.32,0,25-04-2016,Delivered,ON-TIME
O112856,C13057,93.93,0,25-04-2016,Delivered,ON-TIME
O112857,C12600,619.99,0,25-04-2016,Delivered,ON-TIME
O112858,C13152,0,0,25-04-2016,Delivered,LATE
O112859,C13153,497.16,0,25-04-2016,Delivered,ON-TIME
O112860,C13155,949.65,0,27-04-2016,Delivered,ON-TIME
O112861,C13154,1098.59,0,27-04-2016,Delivered,ON-TIME
O112862,C11176,1770.94,0,25-04-2016,Delivered,ON-TIME
O112863,C13156,572.29,0,27-04-2016,Delivered,ON-TIME
O112864,C13157,696.55,0,27-04-2016,Delivered,ON-TIME
O112865,C13158,345.29,0,30-04-2016,Delivered,ON-TIME
O112866,C10434,232.9,0,25-04-2016,Delivered,ON-TIME
O112867,C13108,233.46,0,25-04-2016,Delivered,ON-TIME
O112868,C10522,230.43,0,25-04-2016,Delivered,ON-TIME
O112869,C13159,2847.44,0,25-04-2016,Delivered,ON-TIME
O112870,C12940,889.22,0,25-04-2016,Delivered,ON-TIME
O112871,C13113,1420.35,0,25-04-2016,Delivered,ON-TIME
O112872,C13160,0,0,25-04-2016,Delivered,ON-TIME
O112873,C13161,173.67,0,30-04-2016,Delivered,ON-TIME
O112874,C13162,509.58,0,30-04-2016,Delivered,ON-TIME
O112875,C12428,1297.08,0,27-04-2016,Delivered,ON-TIME
O112876,C13163,4333.18,0,27-04-2016,Delivered,LATE
O112877,C13159,3428.37,0,27-04-2016,Delivered,ON-TIME
O112878,C10375,1732.3,0,27-04-2016,Delivered,ON-TIME
O112879,C12442,363.14,0,27-04-2016,Delivered,ON-TIME
O112880,C12861,109.35,0,27-04-2016,Delivered,ON-TIME
O112881,C10539,525.81,0,27-04-2016,Delivered,ON-TIME
O112882,C10865,0,0,27-04-2016,Delivered,ON-TIME
O112883,C12029,302.6,0,27-04-2016,Delivered,ON-TIME
O112884,C1001763,146.2,0,27-04-2016,Delivered,ON-TIME
O112885,C10703,339.41,0,27-04-2016,Delivered,ON-TIME
O112886,C1001406,302.18,0,27-04-2016,Delivered,ON-TIME
O112887,C10357,1391.45,0,27-04-2016,Delivered,ON-TIME
O112888,C11085,670.65,0,27-04-2016,Delivered,ON-TIME
O112889,C10659,220.58,0,27-04-2016,Delivered,ON-TIME
O112890,C10884,3317.88,0,27-04-2016,Delivered,ON-TIME
O112891,C11684,162.35,0,27-04-2016,Delivered,ON-TIME
O112892,C11792,311.1,0,27-04-2016,Delivered,ON-TIME
O112893,C10252,935.45,0,27-04-2016,Delivered,ON-TIME
O112894,C10461,855.63,0,27-04-2016,Delivered,LATE
O112895,C10278,407.15,0,27-04-2016,Delivered,ON-TIME
O112896,C10854,4124.85,0,27-04-2016,Delivered,ON-TIME
O112897,C10115,347.82,0,27-04-2016,Delivered,ON-TIME
O112898,C13164,195.93,0,28-04-2016,Delivered,ON-TIME
O112899,C13165,468.23,0,29-04-2016,Delivered,ON-TIME
O112900,C10172,669.46,0,27-04-2016,Delivered,ON-TIME
O112901,C10616,589.19,0,27-04-2016,Delivered,ON-TIME
O112902,C10972,2939.77,0,27-04-2016,Delivered,ON-TIME
O112903,C100202,242.42,0,27-04-2016,Delivered,ON-TIME
O112904,C100568,0,0,27-04-2016,Delivered,ON-TIME
O112905,C10505,228.61,0,27-04-2016,Delivered,ON-TIME
O112906,C11802,330.82,0,27-04-2016,Delivered,ON-TIME
O112907,C10234,2116.04,0,27-04-2016,Delivered,ON-TIME
O112908,C11182,620.93,0,30-04-2016,Delivered,ON-TIME
O112909,C12598,407.52,0,27-04-2016,Delivered,ON-TIME
O112910,C12597,2432.02,0,27-04-2016,Delivered,ON-TIME
O112911,C1001925,1685.45,0,27-04-2016,Delivered,ON-TIME
O112912,C11618,959.43,0,27-04-2016,Delivered,LATE
O112913,C10589,1466.25,0,27-04-2016,Delivered,ON-TIME
O112914,C10233,556.24,0,27-04-2016,Delivered,ON-TIME
O112915,C1001247,641.75,0,27-04-2016,Delivered,ON-TIME
O112916,C10236,1643.02,0,27-04-2016,Delivered,ON-TIME
O112917,C10549,649.37,0,27-04-2016,Delivered,ON-TIME
O112918,C13166,571.69,0,28-04-2016,Delivered,ON-TIME
O112919,C10107,571.69,0,27-04-2016,Delivered,ON-TIME
O112920,C10465,716.55,0,27-04-2016,Delivered,ON-TIME
O112921,C100755,1039.47,0,27-04-2016,Delivered,ON-TIME
O112922,C11324,116.24,0,27-04-2016,Delivered,ON-TIME
O112923,C10935,107.1,0,27-04-2016,Delivered,ON-TIME
O112924,C11091,1214.65,0,27-04-2016,Delivered,ON-TIME
O112925,C12458,209.1,0,27-04-2016,Delivered,ON-TIME
O112926,C10340,1900.36,0,27-04-2016,Delivered,ON-TIME
O112927,C10536,1098.89,0,27-04-2016,Delivered,ON-TIME
O112928,C11838,534.87,0,27-04-2016,Delivered,ON-TIME
O112929,C11001,502.23,0,27-04-2016,Delivered,ON-TIME
O112930,C11938,215.05,0,27-04-2016,Delivered,LATE
O112931,C11898,1127.3,0,27-04-2016,Delivered,ON-TIME
O112932,C12424,244.8,0,27-04-2016,Delivered,ON-TIME
O112933,C13031,231.2,0,27-04-2016,Delivered,ON-TIME
O112934,C100568,566.1,0,27-04-2016,Delivered,ON-TIME
O112935,C1002156,2432.39,0,27-04-2016,Delivered,ON-TIME
O112936,C11716,0,0,27-04-2016,Delivered,ON-TIME
O112937,C10434,1429.7,0,27-04-2016,Delivered,ON-TIME
O112938,C10587,563.55,0,27-04-2016,Delivered,ON-TIME
O112939,C12972,461.98,0,27-04-2016,Delivered,ON-TIME
O112940,C1001738,552.82,0,27-04-2016,Delivered,ON-TIME
O112941,C12970,2702.24,0,27-04-2016,Delivered,ON-TIME
O112942,C12430,315.79,0,27-04-2016,Delivered,ON-TIME
O112943,C10695,212.5,0,27-04-2016,Delivered,ON-TIME
O112944,C12971,637.13,0,27-04-2016,Delivered,ON-TIME
O112945,C13004,106.68,0,27-04-2016,Delivered,ON-TIME
O112946,C10863,109.78,0,27-04-2016,Delivered,ON-TIME
O112947,C11727,460.79,0,27-04-2016,Delivered,ON-TIME
O112948,C10373,0,NULL,27-04-2016,Delivered,LATE
O112949,C10511,1085,0,27-04-2016,Delivered,ON-TIME
O112950,C11355,1313.25,0,27-04-2016,Delivered,ON-TIME
O112951,C11047,307.07,0,27-04-2016,Delivered,ON-TIME
O112952,C1001818,1278.83,0,27-04-2016,Delivered,ON-TIME
O112953,C11911,438.6,0,27-04-2016,Delivered,ON-TIME
O112954,C100988,790.5,0,27-04-2016,Delivered,ON-TIME
O112955,C12701,2456.25,0,27-04-2016,Delivered,ON-TIME
O112956,C11452,353.1,0,27-04-2016,Delivered,ON-TIME
O112957,C10042,389.81,0,27-04-2016,Delivered,ON-TIME
O112958,C10192,1724.65,0,27-04-2016,Delivered,ON-TIME
O112959,C10252,3324.1,0,27-04-2016,Delivered,ON-TIME
O112960,C10192,190.58,0,27-04-2016,Delivered,ON-TIME
O112961,C10625,1190.5,0,27-04-2016,Delivered,ON-TIME
O112962,C13167,1278.83,0,28-04-2016,Delivered,ON-TIME
O112963,C10511,433.5,0,27-04-2016,Delivered,ON-TIME
O112964,C10854,1127.23,0,27-04-2016,Delivered,ON-TIME
O112965,C100141,365.5,0,27-04-2016,Delivered,ON-TIME
O112966,C10309,818.56,0,27-04-2016,Delivered,LATE
O112967,C12286,115.73,0,27-04-2016,Delivered,ON-TIME
O112968,C10365,853.61,0,27-04-2016,Delivered,ON-TIME
O112969,C1001563,1559.75,0,27-04-2016,Delivered,ON-TIME
O112970,C1001393,626.03,0,27-04-2016,Delivered,ON-TIME
O112971,C1001678,402.05,0,27-04-2016,Delivered,ON-TIME
O112972,C10573,528.36,0,27-04-2016,Delivered,ON-TIME
O112973,C12473,0,0,27-04-2016,Delivered,ON-TIME
O112974,C13168,505.96,0,28-04-2016,Delivered,ON-TIME
O112975,C11076,841.5,0,27-04-2016,Delivered,ON-TIME
O112976,C12064,99.45,0,27-04-2016,Delivered,ON-TIME
O112977,C13169,0,0,27-04-2016,Delivered,ON-TIME
O112978,C1001433,291.64,0,27-04-2016,Delivered,ON-TIME
O112979,C13115,646,0,27-04-2016,Delivered,ON-TIME
O112980,C10695,845.75,0,27-04-2016,Delivered,ON-TIME
O112981,C11745,1086.3,0,27-04-2016,Delivered,ON-TIME
O112982,C13171,385.86,0,29-04-2016,Delivered,ON-TIME
O112983,C12144,114.05,0,27-04-2016,Delivered,ON-TIME
O112984,C13172,0,0,27-04-2016,Delivered,LATE
O112985,C12252,623.73,0,27-04-2016,Delivered,ON-TIME
O112986,C13173,1345.55,0,29-04-2016,Delivered,ON-TIME
O112987,C13174,364.67,0,28-04-2016,Delivered,ON-TIME
O112988,C13175,1735.53,0,28-04-2016,Delivered,ON-TIME
O112989,C12003,0,0,27-04-2016,Delivered,ON-TIME
O112990,C10659,130.9,0,27-04-2016,Delivered,ON-TIME
O112991,C13177,168.3,0,28-04-2016,Delivered,ON-TIME
O112992,C13176,361.84,0,28-04-2016,Delivered,ON-TIME
O112993,C10558,1744.2,0,27-04-2016,Delivered,ON-TIME
O112994,C13178,0,0,27-04-2016,Delivered,ON-TIME
O112995,C11117,364.22,0,27-04-2016,Delivered,ON-TIME
O112996,C10027,1452.41,0,27-04-2016,Delivered,ON-TIME
O112997,C13179,226.68,0,30-04-2016,Delivered,ON-TIME
O112998,C10135,1286.9,0,27-04-2016,Delivered,ON-TIME
O112999,C12947,205.28,0,27-04-2016,Delivered,ON-TIME
O113000,C10681,923.03,0,27-04-2016,Delivered,ON-TIME
O113001,C10227,308.41,0,27-04-2016,Delivered,ON-TIME
O113002,C100236,0,0,27-04-2016,Delivered,LATE
O113003,C100110,0,0,27-04-2016,Delivered,ON-TIME
O113004,C10104,179.77,0,27-04-2016,Delivered,ON-TIME
O113005,C10453,769.8,0,27-04-2016,Delivered,ON-TIME
O113006,C10200,0,0,27-04-2016,Delivered,ON-TIME
O113007,C11661,692.75,0,27-04-2016,Delivered,ON-TIME
O113008,C10879,630.55,0,27-04-2016,Delivered,ON-TIME
O113009,C13180,482.12,0,28-04-2016,Delivered,ON-TIME
O113010,C1002031,349.5,0,27-04-2016,Delivered,ON-TIME
O113011,C13181,2916.41,0,28-04-2016,Delivered,ON-TIME
O113012,C11967,42.23,0,27-04-2016,Delivered,ON-TIME
O113013,C10252,532.81,0,29-04-2016,Delivered,ON-TIME
O113014,C13182,471.75,0,28-04-2016,Delivered,ON-TIME
O113015,C13183,244.31,0,28-04-2016,Delivered,ON-TIME
O113016,C13184,456.88,0,28-04-2016,Delivered,ON-TIME
O113017,C13185,3540.25,0,28-04-2016,Delivered,ON-TIME
O113018,C13186,813.58,0,28-04-2016,Delivered,ON-TIME
O113019,C13187,2109.7,0,28-04-2016,Delivered,ON-TIME
O113020,C13188,436.21,0,28-04-2016,Delivered,LATE
O113021,C13189,448.21,0,28-04-2016,Delivered,ON-TIME
O113022,C13190,808.15,0,28-04-2016,Delivered,ON-TIME
O113023,C13191,1961.72,0,28-04-2016,Delivered,ON-TIME
O113024,C13192,546.94,0,28-04-2016,Delivered,ON-TIME
O113025,C13193,0,0,27-04-2016,Delivered,ON-TIME
O113026,C13194,0,0,27-04-2016,Delivered,ON-TIME
O113027,C13195,121.34,0,28-04-2016,Delivered,ON-TIME
O113028,C13196,675.76,0,28-04-2016,Delivered,ON-TIME
O113029,C10235,877.05,0,27-04-2016,Delivered,ON-TIME
O113030,C13197,488.05,0,28-04-2016,Delivered,ON-TIME
O113031,C13198,688.67,0,28-04-2016,Delivered,ON-TIME
O113032,C13199,203.9,0,28-04-2016,Delivered,ON-TIME
O113033,C13200,132.18,0,28-04-2016,Delivered,ON-TIME
O113034,C12722,1685.9,0,28-04-2016,Delivered,ON-TIME
O113035,C10912,1076.37,0,28-04-2016,Delivered,ON-TIME
O113036,C11207,374,0,28-04-2016,Delivered,ON-TIME
O113037,C12195,209.13,0,28-04-2016,Delivered,ON-TIME
O113038,C10457,433.88,0,28-04-2016,Delivered,LATE
O113039,C12193,107.2,0,28-04-2016,Delivered,ON-TIME
O113040,C11967,0,0,28-04-2016,Delivered,ON-TIME
O113041,C10135,1119.66,0,28-04-2016,Delivered,ON-TIME
O113042,C10513,0,0,28-04-2016,Delivered,ON-TIME
O113043,C13201,259.46,0,28-04-2016,Delivered,ON-TIME
O113044,C10963,474.39,0,28-04-2016,Delivered,ON-TIME
O113045,C13202,1073.31,0,28-04-2016,Delivered,ON-TIME
O113046,C11100,527.85,0,28-04-2016,Delivered,ON-TIME
O113047,C13203,0,0,28-04-2016,Delivered,ON-TIME
O113048,C100281,0,0,28-04-2016,Delivered,ON-TIME
O113049,C10855,2548.22,0,28-04-2016,Delivered,ON-TIME
O113050,C13204,0,0,28-04-2016,Delivered,ON-TIME
O113051,C10820,1263.17,0,28-04-2016,Delivered,ON-TIME
O113052,C12683,1359.47,0,28-04-2016,Delivered,ON-TIME
O113053,C13159,102,0,28-04-2016,Delivered,ON-TIME
O113054,C13205,688.74,0,28-04-2016,Delivered,ON-TIME
O113055,C13206,200.6,0,28-04-2016,Delivered,ON-TIME
O113056,C13207,133.11,0,28-04-2016,Delivered,LATE
O113057,C13208,6132.34,0,28-04-2016,Delivered,ON-TIME
O113058,C13209,181.62,0,28-04-2016,Delivered,ON-TIME
O113059,C13210,71.4,0,28-04-2016,Delivered,ON-TIME
O113060,C13211,51,0,28-04-2016,Delivered,ON-TIME
O113061,C11977,502.65,0,28-04-2016,Delivered,ON-TIME
O113062,C13212,953.02,0,28-04-2016,Delivered,ON-TIME
O113063,C11832,503.89,0,28-04-2016,Delivered,ON-TIME
O113064,C13213,305.57,0,28-04-2016,Delivered,ON-TIME
O113065,C10336,0,0,28-04-2016,Delivered,ON-TIME
O113066,C11210,461.56,0,28-04-2016,Delivered,ON-TIME
O113067,C13214,899.28,0,28-04-2016,Delivered,ON-TIME
O113068,C10175,325.55,0,28-04-2016,Delivered,ON-TIME
O113069,C13215,418.25,0,28-04-2016,Delivered,ON-TIME
O113070,C12598,855.78,0,28-04-2016,Delivered,ON-TIME
O113071,C13216,368.73,0,28-04-2016,Delivered,ON-TIME
O113072,C10822,856.3,0,28-04-2016,Delivered,ON-TIME
O113073,C13217,204.33,0,28-04-2016,Delivered,ON-TIME
O113074,C13218,0,0,28-04-2016,Delivered,LATE
O113075,C10310,1384.06,0,28-04-2016,Delivered,ON-TIME
O113076,C10878,3015.87,0,28-04-2016,Delivered,ON-TIME
O113077,C10885,3620.54,0,28-04-2016,Delivered,ON-TIME
O113078,C13200,0,0,28-04-2016,Delivered,ON-TIME
O113079,C100310,0,0,28-04-2016,Delivered,ON-TIME
O113080,C12046,157.28,0,28-04-2016,Delivered,ON-TIME
O113081,C13221,2772.34,0,03-05-2016,Delivered,ON-TIME
O113082,C13222,0,0,28-04-2016,Delivered,ON-TIME
O113083,C13223,405.99,0,28-04-2016,Delivered,ON-TIME
O113084,C11479,1301.17,0,28-04-2016,Delivered,ON-TIME
O113085,C13224,1217.73,0,28-04-2016,Delivered,ON-TIME
O113086,C13225,314.71,0,28-04-2016,Delivered,ON-TIME
O113087,C10845,471.24,0,28-04-2016,Delivered,ON-TIME
O113088,C13226,272.49,0,28-04-2016,Delivered,ON-TIME
O113089,C10775,1172.5,0,28-04-2016,Delivered,ON-TIME
O113090,C13227,67.71,0,29-04-2016,Delivered,ON-TIME
O113091,C13228,387.82,0,29-04-2016,Delivered,ON-TIME
O113092,C10961,541.79,0,28-04-2016,Delivered,LATE
O113093,C13229,225.34,0,28-04-2016,Delivered,ON-TIME
O113094,C10717,0,0,28-04-2016,Delivered,ON-TIME
O113095,C1001214,501.5,0,28-04-2016,Delivered,ON-TIME
O113096,C12707,631.89,0,28-04-2016,Delivered,ON-TIME
O113097,C11729,3462.82,0,28-04-2016,Delivered,ON-TIME
O113098,C11245,1351.67,0,28-04-2016,Delivered,ON-TIME
O113099,C11408,1585.25,0,28-04-2016,Delivered,ON-TIME
O113100,C10437,1206.24,0,28-04-2016,Delivered,ON-TIME
O113101,C13167,1278.83,0,28-04-2016,Delivered,ON-TIME
O113102,C11173,2161.4,0,28-04-2016,Delivered,ON-TIME
O113103,C10264,726.25,0,28-04-2016,Delivered,ON-TIME
O113104,C1001965,356.58,0,28-04-2016,Delivered,ON-TIME
O113105,C11398,383.22,0,28-04-2016,Delivered,ON-TIME
O113106,C11803,451.35,0,28-04-2016,Delivered,ON-TIME
O113107,C11091,85,0,28-04-2016,Delivered,ON-TIME
O113108,C11457,110.93,0,28-04-2016,Delivered,ON-TIME
O113109,C13230,438.6,0,28-04-2016,Delivered,ON-TIME
O113110,C10864,441.42,0,28-04-2016,Delivered,LATE
O113111,C13231,1336.46,0,29-04-2016,Delivered,ON-TIME
O113112,C13232,670.65,0,28-04-2016,Delivered,ON-TIME
O113113,C13233,451.35,0,28-04-2016,Delivered,ON-TIME
O113114,C10767,5838.67,0,29-04-2016,Delivered,ON-TIME
O113115,C13234,1012.4,0,28-04-2016,Delivered,ON-TIME
O113116,C13235,1266.79,0,28-04-2016,Delivered,ON-TIME
O113117,C13236,699.16,0,28-04-2016,Delivered,ON-TIME
O113118,C13237,0,0,28-04-2016,Delivered,ON-TIME
O113119,C10979,834.63,0,28-04-2016,Delivered,ON-TIME
O113120,C13238,246.8,0,29-04-2016,Delivered,ON-TIME
O113121,C11837,1272.03,0,28-04-2016,Delivered,ON-TIME
O113122,C13239,736.95,0,28-04-2016,Delivered,ON-TIME
O113123,C11474,142.32,0,28-04-2016,Delivered,ON-TIME
O113124,C13219,263.5,0,29-04-2016,Delivered,ON-TIME
O113125,C13240,617.09,0,28-04-2016,Delivered,ON-TIME
O113126,C13241,165.75,0,29-04-2016,Delivered,ON-TIME
O113127,C13220,280.59,0,29-04-2016,Delivered,ON-TIME
O113128,C13242,406.94,0,28-04-2016,Delivered,LATE
O113129,C13243,1817.47,0,28-04-2016,Delivered,ON-TIME
O113130,C13244,1838.7,0,28-04-2016,Delivered,ON-TIME
O113131,C13245,1391.06,0,28-04-2016,Delivered,ON-TIME
O113132,C10958,863.6,0,28-04-2016,Delivered,ON-TIME
O113133,C13246,510.77,0,29-04-2016,Delivered,ON-TIME
O113134,C1002104,861.08,0,28-04-2016,Delivered,ON-TIME
O113135,C11306,1653.6,0,28-04-2016,Delivered,ON-TIME
O113136,C13247,228.04,0,29-04-2016,Delivered,ON-TIME
O113137,C10761,920.37,0,28-04-2016,Delivered,ON-TIME
O113138,C13248,1555.5,0,29-04-2016,Delivered,ON-TIME
O113139,C10861,0,0,28-04-2016,Delivered,ON-TIME
O113140,C11674,160.35,0,28-04-2016,Delivered,ON-TIME
O113141,C1001618,1789.86,0,28-04-2016,Delivered,ON-TIME
O113142,C1001996,430.74,0,28-04-2016,Delivered,ON-TIME
O113143,C11827,4765.1,0,28-04-2016,Delivered,ON-TIME
O113144,C11914,503.63,0,28-04-2016,Delivered,ON-TIME
O113145,C11643,204.87,0,28-04-2016,Delivered,ON-TIME
O113146,C13205,78.71,0,28-04-2016,Delivered,LATE
O113147,C1001338,343.4,0,29-04-2016,Delivered,ON-TIME
O113148,C13249,1524.82,0,29-04-2016,Delivered,ON-TIME
O113149,C13250,441.15,0,29-04-2016,Delivered,ON-TIME
O113150,C10246,3011.16,0,29-04-2016,Delivered,ON-TIME
O113151,C13251,830.18,0,29-04-2016,Delivered,ON-TIME
O113152,C11549,1406.55,0,29-04-2016,Delivered,ON-TIME
O113153,C11060,858.25,0,29-04-2016,Delivered,ON-TIME
O113154,C11286,2158.68,0,29-04-2016,Delivered,ON-TIME
O113155,C13252,922.68,0,29-04-2016,Delivered,ON-TIME
O113156,C11367,917.32,0,30-04-2016,Delivered,ON-TIME
O113157,C13253,892.5,0,29-04-2016,Delivered,ON-TIME
O113158,C11485,872.99,0,29-04-2016,Delivered,ON-TIME
O113159,C13151,269.11,0,29-04-2016,Delivered,ON-TIME
O113160,C11756,653.23,0,29-04-2016,Delivered,ON-TIME
O113161,C10707,4893.77,0,29-04-2016,Delivered,ON-TIME
O113162,C12272,2232.1,0,29-04-2016,Delivered,ON-TIME
O113163,C10706,870.75,0,29-04-2016,Delivered,ON-TIME
O113164,C11278,1726.35,0,29-04-2016,Delivered,LATE
O113165,C10854,807.27,0,29-04-2016,Delivered,ON-TIME
O113166,C11018,279.61,0,29-04-2016,Delivered,ON-TIME
O113167,C13254,1210.37,0,29-04-2016,Delivered,ON-TIME
O113168,C13255,289.52,0,29-04-2016,Delivered,ON-TIME
O113169,C12375,234.89,0,29-04-2016,Delivered,ON-TIME
O113170,C10208,3784.81,0,29-04-2016,Delivered,ON-TIME
O113171,C13256,107.1,0,29-04-2016,Delivered,ON-TIME
O113172,C13257,280.5,0,29-04-2016,Delivered,ON-TIME
O113173,C100279,134.74,0,29-04-2016,Delivered,ON-TIME
O113174,C13258,146.88,0,29-04-2016,Delivered,ON-TIME
O113175,C13259,1756.01,0,29-04-2016,Delivered,ON-TIME
O113176,C12669,357.68,0,30-04-2016,Delivered,ON-TIME
O113177,C13260,1029.28,0,29-04-2016,Delivered,ON-TIME
O113178,C13261,637.5,0,29-04-2016,Delivered,ON-TIME
O113179,C13262,882.81,0,29-04-2016,Delivered,ON-TIME
O113180,C10739,425.85,0,30-04-2016,Delivered,ON-TIME
O113181,C10740,0,0,29-04-2016,Delivered,ON-TIME
O113182,C13263,2051.76,0,29-04-2016,Delivered,LATE
O113183,C13181,832.12,0,29-04-2016,Delivered,ON-TIME
O113184,C13264,0,0,29-04-2016,Delivered,ON-TIME
O113185,C11783,680.21,0,29-04-2016,Delivered,ON-TIME
O113186,C11797,870.39,0,29-04-2016,Delivered,ON-TIME
O113187,C13265,739.65,0,29-04-2016,Delivered,ON-TIME
O113188,C13266,935,0,29-04-2016,Delivered,ON-TIME
O113189,C13267,2874.77,0,29-04-2016,Delivered,ON-TIME
O113190,C13268,0,0,29-04-2016,Delivered,ON-TIME
O113191,C10019,3057.21,0,29-04-2016,Delivered,ON-TIME
O113192,C100656,670.98,0,29-04-2016,Delivered,ON-TIME
O113193,C10836,205.49,0,29-04-2016,Delivered,ON-TIME
O113194,C1001584,981.5,0,29-04-2016,Delivered,ON-TIME
O113195,C12015,3031.47,0,29-04-2016,Delivered,ON-TIME
O113196,C10112,1196.42,0,04-05-2016,Delivered,ON-TIME
O113197,C11167,1116.78,0,29-04-2016,Delivered,ON-TIME
O113198,C12484,299.63,0,29-04-2016,Delivered,ON-TIME
O113199,C13269,885.95,0,29-04-2016,Delivered,ON-TIME
O113200,C13270,2136.42,0,29-04-2016,Delivered,LATE
O113201,C11769,0,0,29-04-2016,Delivered,ON-TIME
O113202,C10373,0,0,29-04-2016,Delivered,ON-TIME
O113203,C13271,0,0,29-04-2016,Delivered,ON-TIME
O113204,C11505,1197.22,0,29-04-2016,Delivered,ON-TIME
O113205,C10756,307.57,0,29-04-2016,Delivered,ON-TIME
O113206,C13272,0,0,29-04-2016,Delivered,ON-TIME
O113207,C1001457,558.45,0,29-04-2016,Delivered,ON-TIME
O113208,C10607,1480.19,0,29-04-2016,Delivered,ON-TIME
O113209,C10908,172.97,0,29-04-2016,Delivered,ON-TIME
O113210,C11663,238,0,29-04-2016,Delivered,ON-TIME
O113211,C11425,148.16,0,29-04-2016,Delivered,ON-TIME
O113212,C11427,206.17,0,29-04-2016,Delivered,ON-TIME
O113213,C12560,583.23,0,29-04-2016,Delivered,ON-TIME
O113214,C11707,NULL,NULL,29-04-2016,Delivered,ON-TIME
O113215,C11707,0,0,29-04-2016,Delivered,ON-TIME
O113216,C13115,827.47,0,29-04-2016,Delivered,ON-TIME
O113217,C10563,1176.4,0,29-04-2016,Delivered,ON-TIME
O113218,C11871,2287.01,0,29-04-2016,Delivered,LATE
O113219,C12722,1113.08,0,29-04-2016,Delivered,ON-TIME
O113220,C10586,783.55,0,29-04-2016,Delivered,ON-TIME
O113221,C13273,0,0,04-06-2016,Delivered,ON-TIME
O113222,C12112,2252.5,0,29-04-2016,Delivered,ON-TIME
O113223,C11451,424.15,0,29-04-2016,Delivered,ON-TIME
O113224,C100786,835.51,0,29-04-2016,Delivered,ON-TIME
O113225,C12327,0,0,29-04-2016,Delivered,ON-TIME
O113226,C11889,1079.05,0,29-04-2016,Delivered,ON-TIME
O113227,C11664,2697.05,0,29-04-2016,Delivered,ON-TIME
O113228,C11644,1485.8,0,29-04-2016,Delivered,ON-TIME
O113229,C11899,504.9,0,29-04-2016,Delivered,ON-TIME
O113230,C11697,236.45,0,29-04-2016,Delivered,ON-TIME
O113231,C10860,1064.92,0,29-04-2016,Delivered,ON-TIME
O113232,C10769,1147.96,0,29-04-2016,Delivered,ON-TIME
O113233,C1001809,1605.85,0,29-04-2016,Delivered,ON-TIME
O113234,C13274,713.87,0,29-04-2016,Delivered,ON-TIME
O113235,C10860,106.25,0,29-04-2016,Delivered,ON-TIME
O113236,C13275,579.7,0,30-04-2016,Delivered,LATE
O113237,C10343,221,0,29-04-2016,Delivered,ON-TIME
O113238,C10703,0,0,29-04-2016,Delivered,ON-TIME
O113239,C13276,26.47,0,29-04-2016,Delivered,ON-TIME
O113240,C10389,1280.53,0,29-04-2016,Delivered,ON-TIME
O113241,C10815,1773.71,0,29-04-2016,Delivered,ON-TIME
O113242,C11451,747.15,0,30-04-2016,Delivered,ON-TIME
O113243,C10382,1050.6,0,29-04-2016,Delivered,ON-TIME
O113244,C13277,897.61,0,29-04-2016,Delivered,ON-TIME
O113245,C11386,505.75,0,29-04-2016,Delivered,ON-TIME
